q_CFZT01000019|c1|KS4	Clade_82
q_LHCC01000002|c2|KS7	Clade_65
q_CSKW01000004|c2|KS7	Clade_80
q_FN597644|c5|KS10	Clade_1
q_AWQY01000002|c2|KS5	Clade_64
q_JPRM01000036|c1|KS9	clade_not_conserved
q_CHKR01000002|c4|KS8	clade_not_conserved
q_CP011347|c8|KS7	Clade_4
q_DQ065771|c1|KS13	Clade_68
q_ASRX01000032|c1|KS7	clade_not_conserved
q_JTKJ02000012|c1|KS1	Clade_42
q_CIBF01000016|c1|KS1	Clade_8
q_JPGG01000016|c7|KS7	Clade_64
q_CXWC01000011|c1|KS3	Clade_61
q_JSYP01000020|c1|KS5	clade_not_conserved
q_HE774679|c7|KS9	Clade_47
q_CP008835|c10|KS3	Clade_47
q_CGFU01000020|c1|KS9	Clade_12
q_ADGS01000013|c1|KS14	Clade_12
q_CP009748|c5|KS2	Clade_12
q_CSME01000019|c1|KS8	clade_not_conserved
q_LILA01000001|c3|KS4	Clade_3
q_CIBB01000020|c1|KS5	Clade_62
q_CGHB01000002|c5|KS6	Clade_82
q_CP011686|c10|KS9	Clade_12
q_CP007796|c1|KS3	Clade_66
q_JQHR01000089|c1|KS1	Clade_8
q_CYHP01000031|c1|KS11	Clade_4
q_AQRA01000010|c1|KS1	Clade_65
q_CYHI01000673|c1|KS5	Clade_12
q_CP002906|c4|KS9	Clade_69
q_BA000045|c4|KS5	clade_not_conserved
q_JPNU01000055|c1|KS1	Clade_2
q_ACCE01000001|c3|KS9	Clade_12
q_CP006952|c11|KS10	Clade_4
q_JYGH01000020|c3|KS4	Clade_3
q_virginiamycin|KS4	Clade_66
q_CSLO01000008|c1|KS9	Clade_12
q_CSJU01000001|c4|KS9	Clade_12
q_JTKJ02000002|c1|KS5	Clade_65
q_CHFC01000005|c2|KS4	Clade_82
q_CP008710|c3|KS7	clade_not_conserved
q_AVQH01000012|c2|KS3	Clade_12
q_CFVQ01000023|c1|KS1	Clade_2
q_CP000560|c6|KS1	Clade_41
q_CP009550|c4|KS2	clade_not_conserved
q_CYHI01000667|c1|KS6	Clade_64
q_elansolid_Csan|KS6	Clade_82
q_CAGD01000027|c1|KS1	Clade_8
q_AGVS01000451|c1|KS2	Clade_47
q_JNLV01000184|c1|KS1	Clade_2
q_HG328254|c5|KS11	Clade_4
q_KR857271|c1|KS14	Clade_3
q_CP009938|c13|KS10	Clade_4
q_CYHJ01000033|c1|KS4	Clade_3
q_AWUJ01000024|c1|KS3	Clade_79
q_CP006259|c2|KS4	Clade_22
q_KJ461964|c1|KS6	Clade_23
q_APNR01000004|c1|KS2	Clade_60
q_HE617159|c11|KS7	Clade_47
q_LHCC01000001|c3|KS13	Clade_62
q_JQEG01000036|c1|KS7	Clade_80
q_JOTV01000055|c1|KS1	Clade_8
q_CYHO01000081|c1|KS12	Clade_1
q_LMLM01000033|c1|KS5	Clade_3
q_HF563562|c10|KS8	Clade_56
q_LJAU01000018|c1|KS3	Clade_26
q_AYTM02000002|c2|KS1	Clade_6
q_CFWJ01000023|c1|KS3	Clade_113
q_CSKV01000019|c1|KS1	Clade_2
q_misakinolide|KS12	Clade_83
q_CFWJ01000018|c1|KS3	Clade_47
q_JSYO01000057|c1|KS5	clade_not_conserved
q_CP000155|c8|KS4	Clade_120
q_CP003219|c13|KS10	Clade_29
q_CP004382|c4|KS16	Clade_47
q_CSLF01000001|c1|KS7	Clade_80
q_CSKI01000005|c1|KS5	Clade_62
q_CP002600|c2|KS4	Clade_82
q_CP000560|c6|KS11	Clade_4
q_CIAS01000006|c1|KS5	Clade_62
q_KR857273|c1|KS16	Clade_23
q_CP009163|c1|KS3	Clade_113
q_CP009684|c8|KS1	Clade_41
q_AGVS01000588|c1|KS1	Clade_82
q_JMCB01000001|c1|KS5	clade_not_conserved
q_JMCC02000002|c1|KS4	Clade_71
q_JQGX01000063|c1|KS2	clade_not_conserved
q_BX571966|c8|KS8	clade_not_conserved
q_JPRM01000036|c1|KS6	clade_not_conserved
q_CP005080|c6|KS4	Clade_40
q_CP009602|c5|KS2	Clade_56
q_CP009152|c9|KS3	Clade_113
q_CP004065|c7|KS4	Clade_69
q_CFWL01000024|c1|KS1	Clade_2
q_griseoviridin|KS4	Clade_66
q_HF563562|c6|KS4	Clade_69
q_ADGS01000013|c1|KS10	Clade_47
q_LDCN01000001|c1|KS7	clade_not_conserved
q_LGAU01000004|c1|KS1	Clade_1
q_JPVF01000008|c1|KS2	Clade_60
q_CSKX01000021|c1|KS4	Clade_82
q_CP003695|c7|KS8	Clade_3
q_CP004065|c3|KS11	Clade_65
q_CP010406|c2|KS11	Clade_12
q_CP009297|c10|KS9	Clade_12
q_JQGZ01000014|c1|KS4	Clade_82
q_AHSQ01000006|c1|KS1	clade_not_conserved
q_CSKN01000023|c1|KS1	Clade_2
q_myxovirescin|KS6	Clade_82
q_LBFF01000163|c1|KS4	Clade_82
q_AEAN01000377|c1|KS2	Clade_61
q_JPQL01000005|c5|KS3	Clade_113
q_ACXX02000004|c1|KS2	clade_not_conserved
q_CP009684|c8|KS8	Clade_4
q_BBLT01000001|c2|KS2	Clade_68
q_JPVL01000011|c3|KS1	Clade_2
q_CSLH01000005|c1|KS9	Clade_12
q_bacillaene_Bamy|KS1	Clade_1
q_JPDT01000312|c1|KS3	Clade_80
q_CP009536|c12|KS6	Clade_80
q_LMLM01000033|c1|KS4	Clade_12
q_AHRD01000019|c1|KS12	Clade_29
q_CSOX01000022|c1|KS3	Clade_47
q_CP004405|c4|KS10	Clade_12
q_JZDI01000001|c1|KS6	Clade_29
q_CP002183|c5|KS16	Clade_33
q_CSLD01000008|c2|KS5	Clade_62
q_CP003969|c4|KS3	Clade_29
q_CSKA01000022|c1|KS2	clade_not_conserved
q_GQ274953|c1|KS10	Clade_12
q_CGEW01000024|c1|KS2	clade_not_conserved
q_CP002599|c3|KS13	Clade_55
q_CP009611|c5|KS5	Clade_65
q_CFVL01000005|c1|KS1	Clade_8
q_CSKI01000005|c1|KS3	Clade_113
q_misakinolide|KS17	Clade_59
q_CSMS01000020|c1|KS7	Clade_80
q_JPNV01000087|c2|KS1	Clade_2
q_JXAM01000042|c1|KS7	Clade_47
q_AHRL01000052|c1|KS5	Clade_29
q_CP000673|c2|KS1	clade_not_conserved
q_CP007242|c10|KS9	Clade_62
q_JPUY01000005|c4|KS1	Clade_8
q_CP011346|c12|KS14	Clade_93
q_CFWB01000029|c1|KS2	clade_not_conserved
q_CFVQ01000005|c1|KS6	Clade_82
q_JMEG01000006|c1|KS3	Clade_3
q_CGFC01000017|c1|KS2	clade_not_conserved
q_HE963103|c1|KS9	Clade_80
q_JH636049|c1|KS9	Clade_69
q_CIBB01000020|c1|KS9	Clade_12
q_CP000125|c1|KS2	Clade_12
q_JQGZ01000025|c1|KS2	clade_not_conserved
q_CP008786|c3|KS10	Clade_69
q_AM411073|c1|KS5	Clade_62
q_JPYY01000002|c1|KS8	Clade_69
q_CIGP01000024|c1|KS2	clade_not_conserved
q_JQHT01000002|c1|KS3	Clade_113
q_elansolid_Cpin|KS2	Clade_47
q_AGVS01000451|c1|KS1	clade_not_conserved
q_oocydin_Smar|KS10	Clade_33
q_JH692066|c1|KS6	Clade_23
q_CSRL01000019|c1|KS1	Clade_8
q_LGRW01000002|c2|KS11	Clade_79
q_CP010018|c10|KS13	Clade_64
q_LGJF01000001|c3|KS1	Clade_93
q_CP008779|c4|KS4	Clade_82
q_CP008783|c5|KS1	Clade_2
q_LJAU01000005|c1|KS6	Clade_93
q_CP010406|c2|KS3	Clade_3
q_CP010556|c10|KS7	Clade_47
q_HE774679|c7|KS4	Clade_69
q_CP009336|c1|KS12	clade_not_conserved
q_FR687359|c3|KS15	clade_not_conserved
q_LJJY01000002|c1|KS3	Clade_12
q_JXUQ01000001|c30|KS4	Clade_52
q_AGFW01000009|c1|KS4	Clade_3
q_CP006890|c6|KS4	Clade_65
q_thiomarinol|KS7	Clade_63
q_ADGX01000046|c1|KS3	Clade_43
q_JQEG01000036|c1|KS9	Clade_12
q_CP011347|c12|KS5	Clade_65
q_KR857271|c1|KS5	Clade_65
q_CSLJ01000006|c1|KS4	Clade_82
q_JPWY01000019|c4|KS7	Clade_82
q_CP006250|c7|KS13	Clade_12
q_ABIB01000015|c1|KS3	Clade_113
q_GQ274954|c1|KS3	Clade_39
q_CWJC01000003|c1|KS7	Clade_80
q_CP011371|c6|KS1	clade_not_conserved
q_CFXG01000021|c1|KS3	Clade_47
q_CP001654|c1|KS3	Clade_87
q_CFWB01000005|c2|KS6	Clade_82
q_dorrigocin_migrastatin|KS2	Clade_61
q_CFWB01000005|c2|KS4	Clade_82
q_CSKI01000005|c1|KS9	Clade_12
q_JYGI01000030|c2|KS8	Clade_80
q_CGEX01000006|c1|KS1	Clade_8
q_CP009297|c10|KS3	Clade_113
q_JZDI01000007|c1|KS1	Clade_42
q_CSLJ01000006|c1|KS2	Clade_60
q_CSSE01000019|c1|KS8	clade_not_conserved
q_JYFL01000003|c3|KS2	Clade_1
q_ABIB01000015|c1|KS4	Clade_82
q_CP008710|c3|KS5	Clade_82
q_CP006929|c6|KS12	Clade_34
q_AQRA01000010|c1|KS2	Clade_31
q_CFVM01000011|c1|KS7	Clade_80
q_JQOB01000005|c3|KS5	Clade_62
q_CSLF01000022|c1|KS1	Clade_2
q_CP009338|c2|KS4	Clade_62
q_JYGH01000014|c5|KS13	Clade_72
q_CP011278|c5|KS6	Clade_29
q_CP009684|c9|KS5	Clade_64
q_CFVR01000023|c1|KS3	Clade_47
q_AY426537|c1|KS1	Clade_8
q_AHRQ01000032|c1|KS9	Clade_4
q_CFXD01000019|c1|KS5	Clade_62
q_CP007142|c11|KS8	Clade_63
q_FN667742|c6|KS2	clade_not_conserved
q_AEAN01000377|c1|KS1	Clade_6
q_CFYP01000019|c1|KS7	Clade_80
q_CP000085|c10|KS1	Clade_2
q_kirromycin|KS1	Clade_7
q_CP009586|c4|KS6	Clade_82
q_CGHT01000019|c1|KS8	clade_not_conserved
q_HE774679|c6|KS1	Clade_41
q_AJST01000001|c10|KS7	Clade_47
q_CGFU01000020|c1|KS1	Clade_8
q_CFWT01000019|c1|KS2	Clade_60
q_JPVK01000015|c1|KS5	Clade_62
q_LGJF01000001|c3|KS2	Clade_47
q_CYHI01000667|c1|KS3	Clade_12
q_CHFD01000022|c1|KS1	Clade_8
q_CSLE01000006|c2|KS3	Clade_113
q_CSKB01000018|c1|KS2	clade_not_conserved
q_LJRK01000113|c1|KS6	clade_not_conserved
q_AHSW01000006|c1|KS3	Clade_8
q_CSKK01000001|c1|KS8	clade_not_conserved
q_HG794546|c3|KS3	Clade_61
q_EF552687|c1|KS11	Clade_43
q_CGFE01000001|c1|KS4	Clade_82
q_DQ065771|c1|KS14	clade_not_conserved
q_HE963103|c1|KS15	clade_not_conserved
q_CFVX01000002|c4|KS9	Clade_12
q_CSKD01000001|c1|KS5	Clade_62
q_CGHK01000020|c1|KS9	Clade_12
q_CP000560|c6|KS9	Clade_65
q_CIAV01000005|c1|KS6	Clade_82
q_BX571966|c8|KS1	Clade_8
q_CP000525|c2|KS3	Clade_113
q_LGAU01000005|c1|KS4	Clade_3
q_CH899683|c4|KS1	Clade_2
q_JX315603|c1|KS17	Clade_86
q_CIGP01000024|c1|KS1	Clade_2
q_tartrolon|KS10	clade_not_conserved
q_CP004382|c4|KS1	Clade_104
q_AMXN01000003|c3|KS7	Clade_65
q_CP009796|c4|KS15	Clade_72
q_CFNN01000002|c1|KS6	Clade_82
q_CP007142|c18|KS1	Clade_8
q_CP008910|c3|KS4	Clade_82
q_AWQY01000004|c4|KS6	Clade_93
q_CP011346|c12|KS6	Clade_69
q_CP003332|c7|KS3	Clade_69
q_CP007244|c6|KS5	Clade_64
q_CYHS01000094|c1|KS1	Clade_3
q_LDCN01000001|c1|KS9	clade_not_conserved
q_CP011278|c6|KS7	Clade_3
q_CP004118|c2|KS12	Clade_64
q_CYHO01000023|c1|KS5	Clade_29
q_chlorotonil|KS8	Clade_84
q_LM995447|c3|KS2	clade_not_conserved
q_tolytoxin|KS3	Clade_49
q_AXDB02000045|c1|KS3	Clade_43
q_CGHB01000023|c1|KS2	clade_not_conserved
q_AHBX01000215|c1|KS8	Clade_66
q_CP010556|c10|KS6	Clade_69
q_CSKT01000004|c1|KS1	Clade_8
q_DQ889941|c1|KS15	Clade_56
q_corallopyronin|KS8	Clade_42
q_AVPM01000001|c1|KS15	Clade_72
q_CP008779|c4|KS2	Clade_60
q_GL877172|c32|KS5	Clade_6
q_CP002905|c4|KS10	Clade_47
q_CP000560|c6|KS4	Clade_65
q_CP009602|c8|KS2	clade_not_conserved
q_LGJF01000001|c3|KS9	Clade_3
q_JYGH01000020|c3|KS6	Clade_93
q_FR854071|c2|KS3	Clade_61
q_HG328254|c6|KS1	Clade_1
q_CP009796|c4|KS14	Clade_12
q_CGEW01000001|c1|KS2	Clade_60
q_CSRJ01000005|c3|KS1	Clade_2
q_CFXB01000018|c1|KS3	Clade_113
q_LELF01000067|c7|KS1	clade_not_conserved
q_JPQK01000002|c11|KS3	Clade_47
q_CFVZ01000004|c1|KS9	Clade_12
q_AP008955|c9|KS4	Clade_64
q_CFVK01000001|c4|KS2	Clade_60
q_CP002207|c3|KS3	Clade_12
q_LFOC01000002|c2|KS12	Clade_1
q_JYCW01000008|c1|KS8	Clade_113
q_LJJY01000001|c3|KS3	Clade_26
q_AZQS01000003|c3|KS14	Clade_12
q_LDZV01000001|c4|KS2	clade_not_conserved
q_CP011686|c6|KS4	Clade_69
q_CYHI01000673|c1|KS4	Clade_12
q_CP007640|c3|KS14	Clade_12
q_BX571966|c8|KS6	Clade_82
q_AZQS01000003|c3|KS2	Clade_1
q_JPQL01000005|c5|KS9	Clade_12
q_CXWE01000001|c1|KS7	Clade_87
q_AM746676|c17|KS6	Clade_66
q_CP011686|c10|KS12	Clade_3
q_CSKA01000001|c1|KS2	Clade_60
q_CM000833|c2|KS8	Clade_12
q_CP011278|c10|KS4	Clade_113
q_GL877172|c32|KS8	Clade_52
q_CFZT01000019|c1|KS3	Clade_113
q_CP008731|c9|KS3	Clade_82
q_CP009943|c9|KS5	Clade_82
q_LGYP01000013|c2|KS3	Clade_65
q_CP010849|c23|KS2	Clade_62
q_CP007165|c11|KS9	Clade_12
q_LMPN01000030|c1|KS7	Clade_93
q_AFSU01000076|c1|KS1	Clade_41
q_JXAJ01000002|c4|KS10	Clade_47
q_CP001348|c4|KS4	clade_not_conserved
q_JQDJ01000057|c1|KS1	Clade_8
q_AMWE01000004|c3|KS10	Clade_33
q_JTKJ02000002|c1|KS8	Clade_4
q_CP011101|c4|KS7	Clade_82
q_CP006952|c11|KS4	Clade_113
q_JMNA01000003|c2|KS15	Clade_72
q_CP004043|c2|KS2	clade_not_conserved
q_CP010556|c6|KS3	Clade_3
q_JQDI01000008|c5|KS2	clade_not_conserved
q_CP004380|c5|KS5	Clade_12
q_CFVO01000001|c1|KS1	Clade_8
q_HE617159|c6|KS9	Clade_65
q_CYHL01000064|c1|KS3	Clade_65
q_CSME01000019|c1|KS9	Clade_12
q_AY426537|c1|KS3	Clade_87
q_CSLJ01000006|c1|KS6	Clade_82
q_AWQY01000002|c3|KS4	Clade_65
q_cycloheximide|KS4	Clade_52
q_AJST01000001|c6|KS12	Clade_12
q_AJST01000001|c6|KS3	Clade_3
q_CP011076|c1|KS5	Clade_4
q_JQNZ01000020|c4|KS5	Clade_65
q_CP012201|c7|KS1	Clade_12
q_LJPM01000228|c1|KS4	Clade_93
q_GG657738|c19|KS6	Clade_29
q_myxovirescin|KS2	clade_not_conserved
q_JSZF01000100|c1|KS1	Clade_45
q_JYCW01000002|c1|KS4	clade_not_conserved
q_JX307851|c1|KS7	Clade_47
q_CSKM01000022|c1|KS3	Clade_47
q_AHJA01000090|c1|KS3	Clade_47
q_AHRR01000015|c1|KS7	Clade_50
q_JQDM01000096|c1|KS2	clade_not_conserved
q_CSQC01000023|c1|KS2	clade_not_conserved
q_CP010053|c5|KS10	Clade_47
q_CIBE01000022|c1|KS5	Clade_62
q_JZDI01000005|c1|KS4	Clade_3
q_JPUZ01000004|c4|KS5	Clade_62
q_JPVA01000006|c3|KS1	Clade_8
q_CGFK01000005|c1|KS3	Clade_113
q_JPVJ01000012|c2|KS6	Clade_82
q_CSNM01000020|c1|KS4	Clade_82
q_CSKC01000001|c5|KS1	Clade_8
q_CHFI01000020|c1|KS3	Clade_47
q_GG657754|c30|KS3	Clade_48
q_CSKT01000004|c1|KS9	Clade_12
q_JPVH01000008|c5|KS3	Clade_47
q_CIBB01000002|c1|KS2	clade_not_conserved
q_CP011346|c12|KS7	Clade_47
q_CP006890|c2|KS15	Clade_71
q_elansolid_Csan|KS12	Clade_78
q_CSKV01000024|c1|KS9	Clade_12
q_CSLB01000005|c2|KS4	Clade_82
q_CSKK01000001|c1|KS6	Clade_82
